%Data filename =  
%Sum of power =     272.8854260
%Multiplication factor for 0.01% FDR = 5.58987 Chi2 CL=  99.999958%
%Multiplication factor for  0.1% FDR = 5.09019 Chi2 CL=  99.999765%
%Multiplication factor for   1% FDR = 3.91579 Chi2 CL=  99.987710%
%Multiplication factor for   5% FDR = 3.38269 Chi2 CL=  99.931010%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
     12.9798903        0.0770423        0.0161016        0.0187639        0.0634723        0.0734753        0.0955116        0.1048875
     13.0408288        0.0766822        0.0120407        0.0185742        0.0628308        0.0727327        0.0945463        0.1038274
     13.1017672        0.0763256        0.0138174        0.0183881        0.0622013        0.0720040        0.0935991        0.1027872
     13.1627057        0.0759722        0.0182682        0.0182064        0.0615867        0.0712926        0.0926743        0.1017716
     13.2236441        0.0756221        0.0204125        0.0180303        0.0609910        0.0706029        0.0917777        0.1007871
     13.2845826        0.0752752        0.0186928        0.0178612        0.0604190        0.0699408        0.0909171        0.0998419
     13.3455210        0.0749315        0.0160478        0.0177010        0.0598771        0.0693135        0.0901016        0.0989464
     13.4064595        0.0745909        0.0145121        0.0175518        0.0593724        0.0687292        0.0893421        0.0981124
     13.4673979        0.0742534        0.0129340        0.0174159        0.0589127        0.0681971        0.0886504        0.0973528
     13.5283364        0.0739189        0.0106824        0.0172957        0.0585061        0.0677265        0.0880386        0.0966809
     13.5892748        0.0735874        0.0082750        0.0171935        0.0581603        0.0673261        0.0875182        0.0961094
     13.6502133        0.0732589        0.0068890        0.0171111        0.0578817        0.0670036        0.0870989        0.0956490
     13.7111517        0.0729333        0.0094447        0.0170501        0.0576751        0.0667645        0.0867881        0.0953077
     13.7720902        0.0726106        0.0160947        0.0170111        0.0575433        0.0666119        0.0865897        0.0950898
     13.8330286        0.0722907        0.0205010        0.0169943        0.0574863        0.0665459        0.0865040        0.0949956
     13.8939671        0.0719737        0.0196085        0.0169989        0.0575020        0.0665641        0.0865276        0.0950215
     13.9549055        0.0716594        0.0202519        0.0170237        0.0575858        0.0666612        0.0866538        0.0951602
     14.0158440        0.0713478        0.0262883        0.0170668        0.0577318        0.0668301        0.0868734        0.0954013
     14.0767824        0.0710390        0.0303440        0.0171262        0.0579326        0.0670625        0.0871756        0.0957331
     14.1377209        0.0707328        0.0261091        0.0171995        0.0581805        0.0673496        0.0875487        0.0961429
     14.1986594        0.0704292        0.0181108        0.0172845        0.0584682        0.0676825        0.0879815        0.0966182
     14.2595978        0.0701282        0.0146322        0.0173793        0.0587886        0.0680535        0.0884637        0.0971477
     14.3205363        0.0698298        0.0171761        0.0174819        0.0591360        0.0684556        0.0889864        0.0977218
     14.3814747        0.0695339        0.0195100        0.0175912        0.0595056        0.0688834        0.0895425        0.0983325
     14.4424132        0.0692405        0.0169286        0.0177059        0.0598936        0.0693327        0.0901265        0.0989738
     14.5033516        0.0689496        0.0142032        0.0178253        0.0602976        0.0698003        0.0907344        0.0996413
     14.5642901        0.0686611        0.0175450        0.0179489        0.0607156        0.0702842        0.0913635        0.1003321
     14.6252285        0.0683750        0.0224165        0.0180763        0.0611467        0.0707831        0.0920120        0.1010444
     14.6861670        0.0680913        0.0210977        0.0182074        0.0615900        0.0712963        0.0926791        0.1017769
     14.7471054        0.0678099        0.0151730        0.0183420        0.0620453        0.0718234        0.0933643        0.1025293
     14.8080439        0.0675309        0.0105043        0.0184801        0.0625125        0.0723642        0.0940673        0.1033014
     14.8689823        0.0672541        0.0102234        0.0186218        0.0629917        0.0729189        0.0947883        0.1040932
     14.9299208        0.0669796        0.0148751        0.0187670        0.0634829        0.0734876        0.0955275        0.1049050
     14.9908592        0.0667073        0.0205482        0.0189158        0.0639864        0.0740704        0.0962852        0.1057370
     15.0517977        0.0664372        0.0219621        0.0190683        0.0645023        0.0746676        0.0970615        0.1065895
     15.1127361        0.0661694        0.0198756        0.0192246        0.0650307        0.0752793        0.0978567        0.1074627
     15.1736746        0.0659036        0.0188810        0.0193845        0.0655718        0.0759056        0.0986708        0.1083568
     15.2346130        0.0656400        0.0207100        0.0195481        0.0661252        0.0765463        0.0995037        0.1092714
     15.2955515        0.0653785        0.0233128        0.0197153        0.0666906        0.0772008        0.1003545        0.1102057
     15.3564899        0.0651190        0.0248691        0.0198855        0.0672666        0.0778676        0.1012212        0.1111576
     15.4174284        0.0648617        0.0261320        0.0200582        0.0678507        0.0785437        0.1021001        0.1121227
     15.4783668        0.0646063        0.0262694        0.0202319        0.0684382        0.0792238        0.1029842        0.1130936
     15.5393053        0.0643529        0.0230176        0.0204043        0.0690215        0.0798991        0.1038620        0.1140575
     15.6002438        0.0641016        0.0192012        0.0205720        0.0695886        0.0805555        0.1047153        0.1149946
     15.6611822        0.0638521        0.0188899        0.0207296        0.0701217        0.0811726        0.1055175        0.1158755
     15.7221207        0.0636047        0.0201078        0.0208699        0.0705963        0.0817220        0.1062316        0.1166597
     15.7830591        0.0633591        0.0195690        0.0209835        0.0709807        0.0821670        0.1068100        0.1172950
     15.8439976        0.0631154        0.0178494        0.0210594        0.0712373        0.0824640        0.1071962        0.1177190
     15.9049360        0.0628736        0.0159609        0.0210854        0.0713253        0.0825659        0.1073287        0.1178646
