% IntCal13 raw data downloaded from http://intcal.qub.ac.uk/intcal13/ 
% Downloaded in 2016. As of 2020, the url redirects to IntCal20 data.						
%...Col 1	2	3	4	5	6	7
% setno	division	calage	calspan	calsig	c14age	c14sig
1	10	785.5	10	0	867	20
1	10	775.5	10	0	881	18
1	10	765.5	10	0	887	17
1	10	755.5	10	0	857	18
1	10	745.5	10	0	867	18
1	10	735.5	10	0	832	18
1	10	725.5	10	0	777	18
1	10	725.5	10	0	812	18
1	10	715.5	10	0	804	18
1	10	705.5	10	0	803	18
1	10	695.5	10	0	811	18
1	10	685.5	10	0	755	18
1	10	675.5	10	0	767	20
1	10	665.5	10	0	713	18
1	10	655.5	10	0	661	20
1	10	645.5	10	0	621	18
1	10	645.5	10	0	613	17
1	10	635.5	10	0	619	20
1	10	1160.5	20	0	1179	18
1	10	1160.5	20	0	1153	18
1	10	1140.5	20	0	1195	20
1	10	1120.5	20	0	1182	18
1	10	1100.5	20	0	1185	17
1	10	1080.5	20	0	1201	17
1	10	1060.5	20	0	1154	20
1	10	1040.5	20	0	1073	20
1	10	1040.5	20	0	1092	20
1	10	1020.5	20	0	1133	20
1	11	645	9	0	651	20
1	11	635.5	10	0	629	17
1	11	625.5	10	0	602	20
1	11	625.5	10	0	623	20
1	11	615.5	10	0	567	18
1	11	615.5	10	0	552	18
1	11	605.5	10	0	584	22
1	11	605.5	10	0	580	21
1	11	595.5	10	0	622	22
1	11	595.5	10	0	612	21
1	11	585.5	10	0	607	20
1	11	585.5	10	0	601	20
1	11	575.5	10	0	658	21
1	11	575.5	10	0	647	21
1	11	565.5	10	0	638	18
1	11	565.5	10	0	628	20
1	11	555.5	10	0	575	18
1	11	545.5	10	0	565	17
1	11	535.5	10	0	520	18
1	11	525.5	10	0	500	17
1	11	515.5	10	0	468	18
1	11	505.5	10	0	418	16
1	11	495.5	10	0	388	18
1	11	495.5	10	0	390	18
1	11	485.5	10	0	395	18
1	11	475.5	10	0	390	18
1	11	465.5	10	0	380	17
1	11	455.5	10	0	373	18
1	11	455.5	10	0	333	18
1	11	445.5	10	0	374	17
1	11	445.5	10	0	325	18
1	12	2464.5	10	0	2419	18
1	12	2474.5	10	0	2479	18
1	12	2484.5	10	0	2425	18
1	12	2484.5	10	0	2450	21
1	12	2494.5	10	0	2486	21
1	12	2494.5	10	0	2470	23
1	12	2504.5	10	0	2482	18
1	12	2514.5	10	0	2491	23
1	12	2524.5	10	0	2489	23
1	12	2534.5	10	0	2456	23
1	12	2544.5	10	0	2513	18
1	12	2554.5	10	0	2515	20
1	12	2564.5	10	0	2492	17
1	12	2574.5	10	0	2509	18
1	12	2584.5	10	0	2489	22
1	12	2594.5	10	0	2483	21
1	12	2604.5	10	0	2483	22
1	12	2604.5	10	0	2470	18
1	13	8962.5	10	0	8025	31
1	13	8962.5	10	0	7916	31
1	13	8962.5	10	0	8020	29
1	13	8912.5	10	0	7944	44
1	13	8912.5	10	0	8058	46
1	13	8882.5	10	0	7967	47
1	13	8642.5	10	0	7910	31
1	13	8577.5	10	0	7826	27
1	13	8503.5	8	0	7691	29
1	13	8503.5	8	0	7662	30
1	13	8486.5	8	0	7766	31
1	13	9084.5	6	0	8138	30
1	13	8888.5	6	0	7964	31
1	13	8704.5	6	0	7948	31
1	13	8664.5	6	0	7916	31
1	13	8624.5	6	0	7815	31
1	13	8624.5	6	0	7855	32
1	13	8610.5	6	0	7900	32
1	13	8525.5	6	0	7796	31
1	13	9125	5	0	8168	32
1	13	9115	5	0	8169	32
1	13	9095	5	0	8208	31
1	13	9060	5	0	8196	31
1	13	9035	5	0	8148	30
1	13	9010	5	0	8113	31
1	13	9000	5	0	8041	31
1	13	8980	5	0	8048	31
1	13	8965	5	0	7872	32
1	13	8950	5	0	7964	42
1	13	8935	5	0	8013	35
1	13	8910	5	0	7976	34
1	13	8870	5	0	7988	31
1	13	8850	5	0	7993	31
1	13	8845	5	0	7973	65
1	13	8825	5	0	8010	26
1	13	8820	5	0	8052	31
1	13	8765	5	0	7974	29
1	13	8716	5	0	7945	32
1	13	8710	5	0	7926	30
1	13	8705	5	0	7914	32
1	13	8690	5	0	7911	30
1	13	8670	5	0	7932	31
1	13	8595	5	0	7833	30
1	13	8463	5	0	7714	31
1	13	8463	5	0	7791	31
1	13	8425	5	0	7620	23
1	13	9138.5	4	0	8200	31
1	13	8801.5	4	0	8023	32
1	13	8779.5	4	0	8028	34
1	13	8548.5	4	0	7778	31
1	13	8447.5	4	0	7684	31
1	13	8447.5	4	0	7674	31
1	13	8753	3	0	7939	32
1	13	8736	3	0	7944	32
1	13	8650	3	0	7934	30
1	13	9148.5	2	0	8275	53
1	14	2580.5	20	0	2467	21
1	14	2610.5	20	0	2429	21
1	14	2680.5	20	0	2461	21
1	14	2680.5	20	0	2428	21
1	14	2700.5	20	0	2451	22
1	14	2720.5	20	0	2550	21
1	14	5879.5	20	0	5058	23
1	14	5899.5	20	0	5118	25
1	14	5899.5	20	0	5081	25
1	14	5919.5	20	0	5157	18
1	14	5919.5	20	0	5162	23
1	14	1905.5	10	0	1987	14
1	14	1905.5	10	0	2006	21
1	14	1915.5	10	0	1950	22
1	14	1925.5	10	0	1979	21
1	14	1935.5	10	0	1987	22
1	14	1945.5	10	0	1980	22
1	14	1954.5	10	0	2049	21
1	14	1964.5	10	0	2003	21
1	14	1974.5	10	0	2035	20
1	14	1984.5	10	0	1993	22
1	14	1984.5	10	0	1980	21
1	14	1984.5	10	0	2015	16
1	14	1994.5	10	0	2019	21
1	14	2004.5	10	0	2068	21
1	14	2004.5	10	0	2107	20
1	14	2014.5	10	0	2088	20
1	14	2024.5	10	0	2074	22
1	14	2034.5	10	0	2083	21
1	14	2044.5	10	0	2090	21
1	14	2054.5	10	0	2097	17
1	14	2064.5	10	0	2113	16
1	14	2074.5	10	0	2128	16
1	14	2084.5	10	0	2102	21
1	14	2094.5	10	0	2113	21
1	14	2104.5	10	0	2090	22
1	14	2114.5	10	0	2114	21
1	14	2114.5	10	0	2093	21
1	14	2124.5	10	0	2161	22
1	14	2134.5	10	0	2159	22
1	14	2144.5	10	0	2134	20
1	14	2144.5	10	0	2122	21
1	14	2154.5	10	0	2177	20
1	14	2164.5	10	0	2207	21
1	14	2164.5	10	0	2240	20
1	14	2164.5	10	0	2238	20
1	14	2174.5	10	0	2177	16
1	14	2184.5	10	0	2225	20
1	14	2184.5	10	0	2255	16
1	14	2194.5	10	0	2233	16
1	14	2204.5	10	0	2218	21
1	14	2214.5	10	0	2263	21
1	14	2224.5	10	0	2226	21
1	14	2224.5	10	0	2223	21
1	14	2234.5	10	0	2242	20
1	14	2244.5	10	0	2245	20
1	14	2244.5	10	0	2178	21
1	14	2254.5	10	0	2192	21
1	14	2264.5	10	0	2200	21
1	14	2274.5	10	0	2181	21
1	14	2274.5	10	0	2157	21
1	14	2284.5	10	0	2162	21
1	14	2294.5	10	0	2173	21
1	14	2294.5	10	0	2178	21
1	14	2304.5	10	0	2224	21
1	14	2304.5	10	0	2234	21
1	14	2314.5	10	0	2271	21
1	14	2314.5	10	0	2258	21
1	14	2324.5	10	0	2247	21
1	14	2324.5	10	0	2272	21
1	14	2334.5	10	0	2278	21
1	14	2344.5	10	0	2319	21
1	14	2344.5	10	0	2330	22
1	14	2354.5	10	0	2372	16
1	14	2354.5	10	0	2382	17
1	14	2364.5	10	0	2434	21
1	14	2374.5	10	0	2418	22
1	14	2384.5	10	0	2452	21
1	14	2394.5	10	0	2455	35
1	14	2404.5	10	0	2466	34
1	14	2404.5	10	0	2519	34
1	14	2414.5	10	0	2443	26
1	14	2424.5	10	0	2405	22
1	14	2424.5	10	0	2407	22
1	14	2434.5	10	0	2435	22
1	14	2444.5	10	0	2427	16
1	14	2454.5	10	0	2432	22
1	14	2464.5	10	0	2483	34
1	14	2474.5	10	0	2446	51
1	14	2555.5	10	0	2499	22
1	14	2565.5	10	0	2501	22
1	14	2565.5	10	0	2463	22
1	14	2595.5	10	0	2472	22
1	14	2645.5	10	0	2455	34
1	14	2655.5	10	0	2458	35
1	14	2665.5	10	0	2464	35
1	14	2735.5	10	0	2548	16
1	14	2745.5	10	0	2608	16
1	14	2755.5	10	0	2647	17
1	14	2765.5	10	0	2670	22
1	14	2775.5	10	0	2673	17
1	14	2785.5	10	0	2737	17
1	14	2795.5	10	0	2749	17
1	14	2805.5	10	0	2748	22
1	14	2815.5	10	0	2740	21
1	14	2825.5	10	0	2738	22
1	14	2835.5	10	0	2708	22
1	14	2845.5	10	0	2741	22
1	14	2855.5	10	0	2778	21
1	14	2865.5	10	0	2781	22
1	14	2875.5	10	0	2791	22
1	14	2885.5	10	0	2804	17
1	14	2895.5	10	0	2827	16
1	14	2905.5	10	0	2824	17
1	14	2915.5	10	0	2761	22
1	14	2925.5	10	0	2844	16
1	14	2935.5	10	0	2834	21
1	14	2945.5	10	0	2818	21
1	14	2955.5	10	0	2835	22
1	14	2965.5	10	0	2871	21
1	14	2975.5	10	0	2889	23
1	14	2985.5	10	0	2880	22
1	14	2995.5	10	0	2850	22
1	14	3005.5	10	0	2926	21
1	14	3015.5	10	0	2876	23
1	14	3025.5	10	0	2889	22
1	14	3035.5	10	0	2920	32
1	14	3035.5	10	0	2909	34
1	14	3045.5	10	0	2933	21
1	14	3045.5	10	0	2904	22
1	14	3055.5	10	0	2917	32
1	14	3055.5	10	0	2965	34
1	14	3055.5	10	0	2882	22
1	14	3065.5	10	0	2964	25
1	14	3075.5	10	0	2909	22
1	14	3085.5	10	0	3001	21
1	14	3085.5	10	0	3001	21
1	14	3095.5	10	0	2915	22
1	14	3105.5	10	0	2947	22
1	14	3115.5	10	0	2946	22
1	14	3125.5	10	0	2949	27
1	14	3135.5	10	0	2901	22
1	14	3145.5	10	0	3027	27
1	14	3145.5	10	0	2970	34
1	14	3155.5	10	0	2918	23
1	14	3165.5	10	0	3005	21
1	14	3165.5	10	0	3040	21
1	14	3165.5	10	0	2924	22
1	14	3175.5	10	0	3002	22
1	14	3185.5	10	0	2965	23
1	14	3195.5	10	0	2990	22
1	14	3205.5	10	0	2985	18
1	14	3215.5	10	0	3038	23
1	14	3225.5	10	0	3032	22
1	14	3235.5	10	0	2994	23
1	14	3245.5	10	0	3035	22
1	14	3255.5	10	0	3027	23
1	14	3265.5	10	0	3040	23
1	14	3275.5	10	0	3079	32
1	14	3275.5	10	0	3079	34
1	14	3275.5	10	0	3154	35
1	14	3285.5	10	0	3059	22
1	14	3295.5	10	0	3043	23
1	14	3305.5	10	0	3071	22
1	14	3315.5	10	0	3030	21
1	14	3325.5	10	0	3087	21
1	14	3335.5	10	0	3091	21
1	14	3345.5	10	0	3117	16
1	14	3355.5	10	0	3099	21
1	14	3365.5	10	0	3168	21
1	14	3375.5	10	0	3118	22
1	14	3385.5	10	0	3204	21
1	14	3385.5	10	0	3147	22
1	14	3395.5	10	0	3177	16
1	14	3405.5	10	0	3250	21
1	14	3405.5	10	0	3155	21
1	14	3415.5	10	0	3244	21
1	14	3415.5	10	0	3196	22
1	14	3425.5	10	0	3213	16
1	14	3435.5	10	0	3185	17
1	14	3445.5	10	0	3199	32
1	14	3445.5	10	0	3265	34
1	14	3455.5	10	0	3248	21
1	14	3465.5	10	0	3251	22
1	14	3475.5	10	0	3273	21
1	14	3485.5	10	0	3308	22
1	14	3495.5	10	0	3304	22
1	14	3505.5	10	0	3304	22
1	14	3515.5	10	0	3321	53
1	14	3515.5	10	0	3308	52
1	14	3525.5	10	0	3244	52
1	14	3525.5	10	0	3336	53
1	14	3535.5	10	0	3302	23
1	14	3545.5	10	0	3276	18
1	14	3555.5	10	0	3326	17
1	14	3565.5	10	0	3327	18
1	14	3575.5	10	0	3350	17
1	14	3585.5	10	0	3355	23
1	14	3595.5	10	0	3415	22
1	14	3595.5	10	0	3350	22
1	14	3595.5	10	0	3397	23
1	14	3605.5	10	0	3344	17
1	14	3615.5	10	0	3391	34
1	14	3615.5	10	0	3421	34
1	14	3625.5	10	0	3320	22
1	14	3635.5	10	0	3360	22
1	14	3645.5	10	0	3442	22
1	14	3645.5	10	0	3425	23
1	14	3655.5	10	0	3427	23
1	14	3665.5	10	0	3398	22
1	14	3675.5	10	0	3407	22
1	14	3685.5	10	0	3430	22
1	14	3695.5	10	0	3469	23
1	14	3705.5	10	0	3485	17
1	14	3715.5	10	0	3459	18
1	14	3725.5	10	0	3498	17
1	14	3735.5	10	0	3530	21
1	14	3735.5	10	0	3497	22
1	14	3745.5	10	0	3474	22
1	14	3745.5	10	0	3527	22
1	14	3755.5	10	0	3502	21
1	14	3755.5	10	0	3448	23
1	14	3765.5	10	0	3525	22
1	14	3765.5	10	0	3491	22
1	14	3775.5	10	0	3491	23
1	14	3785.5	10	0	3553	22
1	14	3795.5	10	0	3487	23
1	14	3805.5	10	0	3481	22
1	14	3815.5	10	0	3501	23
1	14	3825.5	10	0	3523	22
1	14	3825.5	10	0	3480	23
1	14	3835.5	10	0	3558	22
1	14	3845.5	10	0	3580	23
1	14	3855.5	10	0	3555	22
1	14	3865.5	10	0	3557	22
1	14	3875.5	10	0	3599	18
1	14	3885.5	10	0	3594	26
1	14	3885.5	10	0	3596	34
1	14	3895.5	10	0	3622	34
1	14	3895.5	10	0	3595	34
1	14	3905.5	10	0	3612	23
1	14	3915.5	10	0	3619	22
1	14	3925.5	10	0	3638	22
1	14	3935.5	10	0	3670	22
1	14	3945.5	10	0	3607	22
1	14	3955.5	10	0	3591	23
1	14	3965.5	10	0	3645	22
1	14	3975.5	10	0	3636	22
1	14	3985.5	10	0	3682	27
1	14	3985.5	10	0	3703	22
1	14	3985.5	10	0	3654	25
1	14	3995.5	10	0	3735	21
1	14	3995.5	10	0	3665	23
1	14	4005.5	10	0	3742	22
1	14	4005.5	10	0	3686	23
1	14	4015.5	10	0	3678	22
1	14	4025.5	10	0	3739	22
1	14	4025.5	10	0	3745	22
1	14	4035.5	10	0	3666	22
1	14	4045.5	10	0	3693	22
1	14	4055.5	10	0	3682	22
1	14	4055.5	10	0	3646	22
1	14	4065.5	10	0	3697	22
1	14	4075.5	10	0	3684	22
1	14	4085.5	10	0	3716	22
1	14	4095.5	10	0	3780	18
1	14	4095.5	10	0	3736	22
1	14	4105.5	10	0	3771	20
1	14	4105.5	10	0	3736	22
1	14	4115.5	10	0	3743	23
1	14	4125.5	10	0	3735	20
1	14	4125.5	10	0	3737	23
1	14	4135.5	10	0	3760	20
1	14	4135.5	10	0	3707	17
1	14	4145.5	10	0	3765	20
1	14	4145.5	10	0	3730	17
1	14	4155.5	10	0	3800	20
1	14	4165.5	10	0	3833	22
1	14	4165.5	10	0	3787	22
1	14	4175.5	10	0	3798	17
1	14	4175.5	10	0	3766	23
1	14	4185.5	10	0	3839	25
1	14	4195.5	10	0	3836	25
1	14	4195.5	10	0	3825	22
1	14	4205.5	10	0	3827	22
1	14	4205.5	10	0	3763	22
1	14	4215.5	10	0	3782	22
1	14	4225.5	10	0	3820	27
1	14	4235.5	10	0	3774	32
1	14	4235.5	10	0	3844	23
1	14	4245.5	10	0	3870	22
1	14	4245.5	10	0	3829	25
1	14	4255.5	10	0	3833	25
1	14	4265.5	10	0	3864	22
1	14	4275.5	10	0	3849	23
1	14	4275.5	10	0	3843	22
1	14	4285.5	10	0	3859	22
1	14	4295.5	10	0	3895	23
1	14	4295.5	10	0	3855	23
1	14	4305.5	10	0	3897	23
1	14	4315.5	10	0	3921	23
1	14	4315.5	10	0	3876	23
1	14	4325.5	10	0	3896	23
1	14	4335.5	10	0	3899	23
1	14	4335.5	10	0	3828	23
1	14	4345.5	10	0	3849	36
1	14	4345.5	10	0	3814	36
1	14	4355.5	10	0	3900	17
1	14	4365.5	10	0	3914	18
1	14	4375.5	10	0	3882	22
1	14	4385.5	10	0	3904	22
1	14	4385.5	10	0	3953	23
1	14	4385.5	10	0	3870	17
1	14	4395.5	10	0	3893	23
1	14	4415.5	10	0	3916	23
1	14	4425.5	10	0	4010	23
1	14	4425.5	10	0	4006	23
1	14	4435.5	10	0	4000	23
1	14	4435.5	10	0	3973	23
1	14	4445.5	10	0	4039	25
1	14	4455.5	10	0	4088	25
1	14	4455.5	10	0	4045	25
1	14	4465.5	10	0	4008	22
1	14	4465.5	10	0	4031	26
1	14	4475.5	10	0	3999	17
1	14	4475.5	10	0	3998	22
1	14	4475.5	10	0	4001	23
1	14	4485.5	10	0	3990	22
1	14	4485.5	10	0	3974	23
1	14	4495.5	10	0	4002	22
1	14	4495.5	10	0	3973	23
1	14	4505.5	10	0	3998	23
1	14	4505.5	10	0	4007	20
1	14	4515.5	10	0	4038	18
1	14	4515.5	10	0	4001	23
1	14	4525.5	10	0	4049	26
1	14	4525.5	10	0	4057	23
1	14	4535.5	10	0	4071	22
1	14	4535.5	10	0	4100	18
1	14	4545.5	10	0	4049	22
1	14	4545.5	10	0	4049	23
1	14	4555.5	10	0	4110	25
1	14	4565.5	10	0	4056	21
1	14	4565.5	10	0	4035	23
1	14	4575.5	10	0	4073	23
1	14	4575.5	10	0	4104	23
1	14	4585.5	10	0	4110	17
1	14	4585.5	10	0	4105	23
1	14	4595.5	10	0	4158	23
1	14	4604.5	10	0	4078	23
1	14	4614.5	10	0	4098	22
1	14	4614.5	10	0	4087	23
1	14	4624.5	10	0	4112	22
1	14	4624.5	10	0	4126	23
1	14	4634.5	10	0	4134	22
1	14	4634.5	10	0	4108	23
1	14	4644.5	10	0	4136	23
1	14	4654.5	10	0	4177	22
1	14	4654.5	10	0	4179	22
1	14	4654.5	10	0	4088	23
1	14	4664.5	10	0	4177	25
1	14	4674.5	10	0	4137	25
1	14	4684.5	10	0	4161	20
1	14	4694.5	10	0	4139	23
1	14	4704.5	10	0	4145	23
1	14	4714.5	10	0	4210	26
1	14	4724.5	10	0	4166	21
1	14	4734.5	10	0	4144	22
1	14	4734.5	10	0	4164	25
1	14	4744.5	10	0	4188	22
1	14	4744.5	10	0	4161	25
1	14	4754.5	10	0	4200	22
1	14	4764.5	10	0	4134	22
1	14	4764.5	10	0	4089	25
1	14	4774.5	10	0	4079	25
1	14	4784.5	10	0	4124	22
1	14	4794.5	10	0	4153	22
1	14	4804.5	10	0	4151	23
1	14	4814.5	10	0	4163	21
1	14	4824.5	10	0	4188	22
1	14	4824.5	10	0	4176	22
1	14	4834.5	10	0	4220	22
1	14	4844.5	10	0	4277	23
1	14	4854.5	10	0	4292	23
1	14	4864.5	10	0	4310	22
1	14	4874.5	10	0	4361	23
1	14	4884.5	10	0	4379	26
1	14	4894.5	10	0	4401	22
1	14	4904.5	10	0	4379	22
1	14	4904.5	10	0	4331	22
1	14	4914.5	10	0	4367	22
1	14	4924.5	10	0	4392	23
1	14	4934.5	10	0	4352	23
1	14	4934.5	10	0	4352	22
1	14	4944.5	10	0	4339	23
1	14	4954.5	10	0	4359	23
1	14	4964.5	10	0	4376	23
1	14	4974.5	10	0	4372	23
1	14	4984.5	10	0	4382	23
1	14	4994.5	10	0	4398	23
1	14	4994.5	10	0	4433	21
1	14	5004.5	10	0	4452	23
1	14	5004.5	10	0	4419	22
1	14	5014.5	10	0	4432	23
1	14	5024.5	10	0	4424	23
1	14	5024.5	10	0	4347	22
1	14	5024.5	10	0	4399	18
1	14	5034.5	10	0	4434	23
1	14	5044.5	10	0	4428	23
1	14	5054.5	10	0	4503	23
1	14	5064.5	10	0	4482	23
1	14	5064.5	10	0	4479	23
1	14	5074.5	10	0	4512	23
1	14	5084.5	10	0	4510	22
1	14	5094.5	10	0	4544	23
1	14	5104.5	10	0	4501	23
1	14	5114.5	10	0	4469	23
1	14	5114.5	10	0	4464	23
1	14	5124.5	10	0	4520	23
1	14	5134.5	10	0	4508	23
1	14	5134.5	10	0	4490	23
1	14	5144.5	10	0	4526	22
1	14	5144.5	10	0	4513	23
1	14	5154.5	10	0	4528	23
1	14	5164.5	10	0	4508	23
1	14	5164.5	10	0	4509	25
1	14	5164.5	10	0	4473	25
1	14	5174.5	10	0	4495	23
1	14	5184.5	10	0	4461	23
1	14	5194.5	10	0	4435	23
1	14	5204.5	10	0	4455	23
1	14	5214.5	10	0	4486	21
1	14	5224.5	10	0	4480	25
1	14	5234.5	10	0	4469	23
1	14	5244.5	10	0	4468	23
1	14	5254.5	10	0	4480	23
1	14	5264.5	10	0	4505	23
1	14	5264.5	10	0	4516	25
1	14	5274.5	10	0	4498	23
1	14	5274.5	10	0	4453	23
1	14	5284.5	10	0	4485	38
1	14	5284.5	10	0	4469	38
1	14	5284.5	10	0	4548	18
1	14	5294.5	10	0	4505	23
1	14	5294.5	10	0	4575	25
1	14	5294.5	10	0	4531	34
1	14	5304.5	10	0	4575	25
1	14	5314.5	10	0	4606	23
1	14	5324.5	10	0	4644	23
1	14	5334.5	10	0	4688	23
1	14	5344.5	10	0	4740	25
1	14	5344.5	10	0	4694	26
1	14	5354.5	10	0	4684	23
1	14	5364.5	10	0	4703	26
1	14	5374.5	10	0	4651	36
1	14	5374.5	10	0	4678	36
1	14	5374.5	10	0	4683	30
1	14	5384.5	10	0	4662	23
1	14	5384.5	10	0	4666	25
1	14	5394.5	10	0	4670	27
1	14	5404.5	10	0	4679	26
1	14	5414.5	10	0	4628	23
1	14	5414.5	10	0	4660	25
1	14	5424.5	10	0	4628	22
1	14	5424.5	10	0	4580	23
1	14	5434.5	10	0	4635	23
1	14	5434.5	10	0	4586	23
1	14	5444.5	10	0	4659	23
1	14	5444.5	10	0	4594	25
1	14	5454.5	10	0	4706	23
1	14	5454.5	10	0	4657	25
1	14	5464.5	10	0	4743	23
1	14	5464.5	10	0	4697	23
1	14	5474.5	10	0	4730	23
1	14	5474.5	10	0	4714	25
1	14	5484.5	10	0	4730	22
1	14	5484.5	10	0	4717	25
1	14	5494.5	10	0	4782	23
1	14	5494.5	10	0	4763	25
1	14	5504.5	10	0	4772	23
1	14	5504.5	10	0	4765	26
1	14	5514.5	10	0	4747	25
1	14	5514.5	10	0	4740	23
1	14	5524.5	10	0	4752	23
1	14	5524.5	10	0	4758	26
1	14	5534.5	10	0	4771	25
1	14	5534.5	10	0	4710	25
1	14	5544.5	10	0	4684	25
1	14	5544.5	10	0	4754	16
1	14	5554.5	10	0	4726	20
1	14	5554.5	10	0	4710	23
1	14	5564.5	10	0	4729	22
1	14	5564.5	10	0	4688	22
1	14	5564.5	10	0	4701	23
1	14	5574.5	10	0	4730	25
1	14	5584.5	10	0	4799	22
1	14	5584.5	10	0	4778	25
1	14	5594.5	10	0	4865	23
1	14	5594.5	10	0	4806	25
1	14	5604.5	10	0	4913	23
1	14	5604.5	10	0	4839	25
1	14	5614.5	10	0	4885	23
1	14	5614.5	10	0	4863	23
1	14	5624.5	10	0	4954	17
1	14	5624.5	10	0	4863	25
1	14	5634.5	10	0	4904	22
1	14	5634.5	10	0	4884	25
1	14	5644.5	10	0	4898	23
1	14	5644.5	10	0	4877	23
1	14	5654.5	10	0	4929	23
1	14	5654.5	10	0	4901	25
1	14	5664.5	10	0	4975	22
1	14	5664.5	10	0	4919	25
1	14	5674.5	10	0	4922	38
1	14	5674.5	10	0	4998	36
1	14	5684.5	10	0	4954	25
1	14	5684.5	10	0	4919	25
1	14	5694.5	10	0	4973	23
1	14	5694.5	10	0	4927	20
1	14	5704.5	10	0	4971	22
1	14	5704.5	10	0	4922	25
1	14	5714.5	10	0	5007	23
1	14	5714.5	10	0	4969	25
1	14	5724.5	10	0	4991	23
1	14	5724.5	10	0	5000	25
1	14	5734.5	10	0	4994	22
1	14	5734.5	10	0	4997	22
1	14	5734.5	10	0	4981	29
1	14	5744.5	10	0	5027	27
1	14	5744.5	10	0	4973	23
1	14	5754.5	10	0	5083	17
1	14	5764.5	10	0	5092	22
1	14	5774.5	10	0	5058	22
1	14	5784.5	10	0	5055	23
1	14	5794.5	10	0	5077	23
1	14	5804.5	10	0	5074	22
1	14	5804.5	10	0	5089	17
1	14	5814.5	10	0	5056	25
1	14	5814.5	10	0	5031	23
1	14	5814.5	10	0	5050	18
1	14	5824.5	10	0	4993	32
1	14	5824.5	10	0	5017	26
1	14	5824.5	10	0	5131	23
1	14	5824.5	10	0	5147	23
1	14	5834.5	10	0	5028	34
1	14	5834.5	10	0	4915	26
1	14	5834.5	10	0	5048	22
1	14	5844.5	10	0	5053	23
1	14	5844.5	10	0	5023	34
1	14	5854.5	10	0	5059	22
1	14	5854.5	10	0	5044	23
1	14	5864.5	10	0	5059	22
1	14	5864.5	10	0	5075	23
1	14	5874.5	10	0	5064	27
1	14	5884.5	10	0	5066	23
1	14	5894.5	10	0	5103	22
1	14	5904.5	10	0	5113	30
1	14	5914.5	10	0	5159	14
1	14	5924.5	10	0	5192	14
1	14	5934.5	10	0	5192	23
1	14	5934.5	10	0	5243	21
1	14	5944.5	10	0	5209	23
1	14	5944.5	10	0	5268	25
1	14	5954.5	10	0	5249	25
1	14	5954.5	10	0	5253	25
1	14	5964.5	10	0	5237	23
1	14	5974.5	10	0	5194	23
1	14	5974.5	10	0	5205	35
1	14	5974.5	10	0	5215	26
1	14	5974.5	10	0	5225	29
1	14	5984.5	10	0	5195	23
1	14	5984.5	10	0	5187	25
1	14	5984.5	10	0	5186	25
1	14	5984.5	10	0	5250	21
1	14	5994.5	10	0	5243	23
1	14	5994.5	10	0	5266	23
1	14	6044.5	10	0	5285	23
1	14	6044.5	10	0	5326	35
1	14	6054.5	10	0	5289	23
1	14	6054.5	10	0	5304	25
1	14	6064.5	10	0	5278	23
1	14	6074.5	10	0	5324	23
1	14	6074.5	10	0	5387	25
1	14	6084.5	10	0	5283	25
1	14	6094.5	10	0	5297	23
1	14	6094.5	10	0	5261	25
1	14	6114.5	10	0	5273	25
1	14	6124.5	10	0	5323	23
1	14	6134.5	10	0	5369	25
1	14	6144.5	10	0	5333	25
1	14	6154.5	10	0	5305	23
1	14	6154.5	10	0	5330	23
1	14	6164.5	10	0	5269	23
1	14	6174.5	10	0	5269	25
1	14	6184.5	10	0	5370	25
1	14	6184.5	10	0	5373	25
1	14	6194.5	10	0	5382	23
1	14	6194.5	10	0	5379	23
1	14	6204.5	10	0	5355	23
1	14	6204.5	10	0	5354	25
1	14	6214.5	10	0	5419	29
1	14	6224.5	10	0	5460	25
1	14	6224.5	10	0	5460	27
1	14	6224.5	10	0	5433	29
1	14	6234.5	10	0	5418	23
1	14	6234.5	10	0	5447	25
1	14	6244.5	10	0	5409	26
1	14	6254.5	10	0	5374	25
1	14	6264.5	10	0	5380	25
1	14	6274.5	10	0	5430	25
1	14	6284.5	10	0	5476	25
1	14	6284.5	10	0	5492	25
1	14	6294.5	10	0	5498	25
1	14	6294.5	10	0	5528	25
1	14	6304.5	10	0	5553	25
1	14	6314.5	10	0	5564	23
1	14	6324.5	10	0	5543	23
1	14	6324.5	10	0	5611	25
1	14	6334.5	10	0	5547	26
1	14	6344.5	10	0	5582	26
1	14	6354.5	10	0	5595	36
1	14	6354.5	10	0	5554	35
1	14	6364.5	10	0	5616	25
1	14	6374.5	10	0	5542	26
1	14	6384.5	10	0	5527	26
1	14	6394.5	10	0	5569	25
1	14	6404.5	10	0	5608	26
1	14	6414.5	10	0	5661	25
1	14	6414.5	10	0	5696	25
1	14	6424.5	10	0	5675	25
1	14	6434.5	10	0	5663	26
1	14	6444.5	10	0	5678	25
1	14	6454.5	10	0	5681	25
1	14	6464.5	10	0	5684	25
1	14	6474.5	10	0	5684	27
1	14	6484.5	10	0	5690	25
1	14	6494.5	10	0	5748	27
1	14	6504.5	10	0	5756	25
1	14	6514.5	10	0	5764	25
1	14	6514.5	10	0	5770	27
1	14	6524.5	10	0	5736	25
1	14	6524.5	10	0	5770	25
1	14	6534.5	10	0	5731	23
1	14	6534.5	10	0	5780	26
1	14	6544.5	10	0	5768	25
1	14	6554.5	10	0	5767	25
1	14	6564.5	10	0	5764	27
