-86.9,-30.1322258,81.2908825,20.8000843,0.353528272
-86.6,-32.8554249,81.4053426,20.8358035,0.334041312
-86.3,-35.5582807,81.5631507,20.8714571,0.314488835
-86,-38.2437503,81.7648363,20.9070714,0.294897071
-85.7,-40.9146149,82.0108493,20.9426729,0.275292468
-85.4,-43.573422,82.3015585,20.9782881,0.255701523
-85.1,-46.2224287,82.6372507,21.0139432,0.236150597
-84.8,-48.8635476,83.0181299,21.0496645,0.216665746
-84.5,-51.4982939,83.4443183,21.0854774,0.197272548
-84.2,-54.1277362,83.9158569,21.1214069,0.177995942
-83.9,-56.7524492,84.4327071,21.1574771,0.158860074
-83.6,-59.3724708,84.9947531,21.1937113,0.13988816
-83.3,-61.9872619,85.6018047,21.2301316,0.121102361
-83,-64.5956705,86.2536003,21.266759,0.102523671
-82.7,-67.1959006,86.9498106,21.3036132,0.0841718269
-82.4,-69.7854847,87.6900426,21.3407127,0.0660652338
-82.1,-72.3612616,88.4738442,21.3780745,0.0482209054
-81.8,-74.919359,89.300708,21.4157141,0.0306544252
-81.5,-77.4551813,90.1700766,21.4536457,0.0133799223
-81.2,-79.963403,91.081347,21.4918819,-0.00358993576
-80.9,-82.4379669,92.0338753,21.530434,-0.0202439363
-80.6,-84.8720886,93.0269815,21.5693117,-0.0365723005
-80.3,-87.258266,94.0599541,21.6085235,-0.0525666512
-80,-89.588295,95.1320545,21.6480763,-0.0682199694
-79.7,-91.8532906,96.2425214,21.6879758,-0.0835265429
-79.4,-94.0437135,97.3905749,21.7282265,-0.0984819064
-79.1,-96.1494029,98.5754201,21.7688317,-0.113082777
-78.8,-98.159614,99.7962513,21.8097936,-0.127326984
-78.5,-100.063062,101.052255,21.8511133,-0.141213398
-78.2,-101.847969,102.342612,21.8927909,-0.154741855
-77.9,-103.50212,103.666504,21.9348258,-0.167913081
-77.6,-105.012919,105.023112,21.9772164,-0.180728622
-77.3,-106.367454,106.411618,22.0199603,-0.193190762
-77,-107.552563,107.831213,22.0630547,-0.20530246
-76.7,-108.554904,109.281093,22.106496,-0.217067275
-76.4,-109.361036,110.760463,22.1502801,-0.228489304
-76.1,-109.957488,112.268539,22.1944023,-0.239573113
-75.8,-110.330847,113.804548,22.2388579,-0.250323683
-75.5,-110.467841,115.367728,22.2836413,-0.26074635
-75.2,-110.355423,116.957332,22.328747,-0.270846755
-74.9,-109.980859,118.572626,22.374169,-0.280630791
-74.6,-109.331817,120.21289,22.4199014,-0.290104565
-74.3,-108.396457,121.877421,22.4659377,-0.299274352
-74,-107.16352,123.565529,22.5122716,-0.308146556
-73.7,-105.622418,125.276539,22.5588965,-0.31672768
-73.4,-103.763323,127.009793,22.605806,-0.325024292
-73.1,-101.577253,128.764647,22.6529934,-0.333042996
-72.8,-99.0561602,130.540474,22.7004521,-0.340790411
-72.5,-96.1930126,132.336661,22.7481754,-0.348273144
-72.2,-92.9818759,134.15261,22.7961569,-0.355497775
-71.9,-89.4179908,135.987739,22.8443899,-0.362470834
-71.6,-85.4978467,137.841478,22.8928681,-0.369198791
-71.3,-81.2192518,139.713274,22.9415849,-0.375688038
-71,-76.5813977,141.602586,22.9905342,-0.381944881
-70.7,-71.5849194,143.508889,23.0397096,-0.387975531
-70.4,-66.2319499,145.431668,23.0891052,-0.393786091
-70.1,-60.5261683,147.370424,23.1387148,-0.399382554
-69.8,-54.4728421,149.324668,23.1885326,-0.404770793
-69.5,-48.0788626,151.293925,23.238553,-0.409956562
-69.2,-41.3527731,153.27773,23.2887701,-0.414945486
-68.9,-34.3047904,155.27563,23.3391787,-0.419743065
-68.6,-26.9468177,157.287184,23.3897731,-0.424354667
-68.3,-19.2924507,159.31196,23.4405484,-0.428785528
-68,-11.356975,161.349538,23.4914992,-0.433040753
-67.7,-3.15735552,163.399505,23.5426208,-0.437125315
-67.4,5.28778221,165.461459,23.5939081,-0.441044057
-67.1,13.9581797,167.535008,23.6453566,-0.444801689
-66.8,22.8319811,169.619768,23.6969616,-0.448402794
-66.5,31.8857775,171.715362,23.7487186,-0.451851826
-66.2,41.09466,173.821423,23.8006235,-0.455153115
-65.9,50.4322804,175.937591,23.8526718,-0.458310864
-65.6,59.8709208,178.063513,23.9048596,-0.461329157
-65.3,69.3815713,180.198843,23.9571829,-0.464211959
-65,78.9340155,182.343243,24.0096378,-0.466963116
-64.7,88.4969233,184.49638,24.0622207,-0.469586363
-64.4,98.0379518,186.657928,24.1149278,-0.472085322
-64.1,107.523853,188.827567,24.1677557,-0.474463505
-63.8,116.920588,191.004984,24.220701,-0.476724321
-63.5,126.193449,193.189868,24.2737603,-0.478871072
-63.2,135.307183,195.381917,24.3269305,-0.480906964
-62.9,144.226128,197.580832,24.3802085,-0.482835101
-62.6,152.914346,199.786319,24.4335912,-0.484658495
-62.3,161.335771,201.998089,24.4870757,-0.486380066
-62,169.454345,204.215858,24.5406592,-0.488002641
-61.7,177.234177,206.439344,24.594339,-0.489528965
-61.4,184.639687,208.668272,24.6481124,-0.490961694
-61.1,191.635762,210.902369,24.7019768,-0.492303407
-60.8,198.187915,213.141365,24.7559297,-0.493556601
-60.5,204.262432,215.384997,24.8099687,-0.494723696
-60.2,209.826539,217.633001,24.8640914,-0.49580704
-59.9,214.848546,219.885119,24.9182956,-0.496808907
-59.6,219.298011,222.141095,24.9725791,-0.497731502
-59.3,223.145884,224.400677,25.0269398,-0.498576964
-59,226.364662,226.663615,25.0813755,-0.499347364
-58.7,228.928532,228.929662,25.1358842,-0.500044712
-58.4,230.813512,231.198573,25.1904641,-0.500670957
-58.1,231.997592,233.470107,25.2451131,-0.501227987
-57.8,232.460861,235.744023,25.2998296,-0.501717636
-57.5,232.185633,238.020085,25.3546116,-0.502141679
-57.2,231.15657,240.298056,25.4094576,-0.50250184
-56.9,229.360786,242.577706,25.4643657,-0.50279979
-56.6,226.787956,244.858801,25.5193344,-0.503037152
-56.3,223.430407,247.141114,25.5743622,-0.503215498
-56,219.283206,249.424416,25.6294474,-0.503336355
-55.7,214.344231,251.708483,25.6845887,-0.503401204
-55.4,208.614243,253.993091,25.7397845,-0.503411481
-55.1,202.096935,256.278018,25.7950335,-0.503368583
-54.8,194.798979,258.563043,25.8503343,-0.503273863
-54.5,186.730057,260.847946,25.9056856,-0.503128635
-54.2,177.902881,263.132512,25.9610862,-0.502934175
-53.9,168.333206,265.416523,26.0165347,-0.502691722
-53.6,158.039821,267.699764,26.07203,-0.502402479
-53.3,147.044536,269.982023,26.127571,-0.502067614
-53,135.372155,272.263086,26.1831565,-0.501688263
-52.7,123.050432,274.542743,26.2387853,-0.501265527
-52.4,110.110019,276.820784,26.2944564,-0.500800476
-52.1,96.5844001,279.097,26.3501688,-0.500294151
-51.8,82.509813,281.371184,26.4059215,-0.499747563
-51.5,67.925158,283.643128,26.4617135,-0.499161693
-51.2,52.8718947,285.912627,26.5175438,-0.498537497
-50.9,37.3939273,288.179477,26.5734115,-0.497875902
-50.6,21.5374783,290.443474,26.6293157,-0.497177809
-50.3,5.35095022,292.704414,26.6852555,-0.496444096
-50,-11.1152224,294.962097,26.74123,-0.495675614
-49.7,-27.8087324,297.216322,26.7972386,-0.494873193
-49.4,-44.6755684,299.466887,26.8532802,-0.494037639
-49.1,-61.6601936,301.713594,26.9093542,-0.493169735
-48.8,-78.7057319,303.956245,26.9654598,-0.492270244
-48.5,-95.7541634,306.194641,27.0215962,-0.491339907
-48.2,-112.746526,308.428586,27.0777628,-0.490379446
-47.9,-129.623127,310.657884,27.1339588,-0.489389563
-47.6,-146.323752,312.882339,27.1901835,-0.488370941
-47.3,-162.787893,315.101757,27.2464363,-0.487324244
-47,-178.954966,317.315944,27.3027165,-0.486250119
-46.7,-194.764542,319.524706,27.3590235,-0.485149197
-46.4,-210.156577,321.727851,27.4153567,-0.484022089
-46.1,-225.071643,323.925187,27.4717155,-0.482869392
-45.8,-239.451163,326.116524,27.5280993,-0.481691688
-45.5,-253.237639,328.30167,27.5845075,-0.48048954
-45.2,-266.374889,330.480436,27.6409397,-0.479263501
-44.9,-278.808272,332.652632,27.6973952,-0.478014106
-44.6,-290.484918,334.818071,27.7538735,-0.476741877
-44.3,-301.353946,336.976565,27.8103741,-0.475447323
-44,-311.366688,339.127925,27.8668966,-0.474130939
-43.7,-320.476892,341.271967,27.9234404,-0.472793207
-43.4,-328.640937,343.408503,27.9800051,-0.471434597
-43.1,-335.818023,345.53735,28.0365903,-0.470055568
-42.8,-341.970362,347.658321,28.0931954,-0.468656565
-42.5,-347.06336,349.771235,28.14982,-0.467238022
-42.2,-351.065784,351.875906,28.2064637,-0.465800364
-41.9,-353.949922,353.972153,28.2631262,-0.464344003
-41.6,-355.691727,356.059794,28.319807,-0.462869341
-41.3,-356.270957,358.138647,28.3765056,-0.46137677
-41,-355.671291,360.208533,28.4332218,-0.459866671
-40.7,-353.880439,362.26927,28.4899552,-0.458339418
-40.4,-350.890238,364.320681,28.5467053,-0.456795373
-40.1,-346.696725,366.362585,28.6034719,-0.455234889
-39.8,-341.300207,368.394807,28.6602546,-0.453658311
-39.5,-334.705303,370.417167,28.717053,-0.452065975
-39.2,-326.920982,372.429491,28.7738668,-0.45045821
-38.9,-317.960574,374.431601,28.8306958,-0.448835333
-38.6,-307.841768,376.423324,28.8875396,-0.447197658
-38.3,-296.586602,378.404484,28.9443978,-0.445545486
-38,-284.221421,380.374909,29.0012703,-0.443879114
-37.7,-270.776828,382.334425,29.0581567,-0.442198831
-37.4,-256.287621,384.282861,29.1150567,-0.440504917
-37.1,-240.7927,386.220044,29.1719701,-0.438797647
-36.8,-224.334974,388.145805,29.2288965,-0.437077289
-36.5,-206.96124,390.059973,29.2858358,-0.435344103
-36.2,-188.722051,391.96238,29.3427876,-0.433598343
-35.9,-169.671566,393.852857,29.3997518,-0.431840257
-35.6,-149.86739,395.731237,29.4567281,-0.430070087
-35.3,-129.37039,397.597354,29.5137162,-0.428288069
-35,-108.24451,399.451041,29.5707159,-0.426494431
-34.7,-86.5565565,401.292134,29.6277271,-0.424689399
-34.4,-64.3759893,403.120469,29.6847494,-0.42287319
-34.1,-41.7746841,404.935882,29.7417826,-0.421046016
-33.8,-18.8266939,406.738211,29.7988267,-0.419208087
-33.5,4.39200371,408.527295,29.8558812,-0.417359603
-33.2,27.803768,410.302974,29.9129462,-0.415500763
-32.9,51.3295651,412.065086,29.9700213,-0.413631758
-32.6,74.8892457,413.813475,30.0271063,-0.411752776
-32.3,98.401829,415.547982,30.0842012,-0.409863998
-32,121.785793,417.268451,30.1413057,-0.407965604
-31.7,144.959367,418.974725,30.1984196,-0.406057767
-31.4,167.840832,420.666649,30.2555428,-0.404140655
-31.1,190.348817,422.344071,30.3126752,-0.402214434
-30.8,212.402602,424.006836,30.3698164,-0.400279263
-30.5,233.922418,425.654794,30.4269665,-0.398335299
-30.2,254.829745,427.287793,30.4841252,-0.396382694
-29.9,275.047613,428.905684,30.5412924,-0.394421596
-29.6,294.50089,430.508317,30.5984679,-0.39245215
