0.32097	7505.7	33015	50731	67733	84184	1.21E+05	1.52E+05
0.32225	25907	32855	50485	67405	83776	1.21E+05	1.51E+05
0.32353	22517	32697	50242	67081	83373	1.20E+05	1.50E+05
0.32481	8415.7	32541	50003	66761	82976	1.19E+05	1.50E+05
0.32609	8920.3	32388	49767	66446	82584	1.19E+05	1.49E+05
0.32737	19632	32236	49534	66135	82198	1.18E+05	1.48E+05
0.32864	16556	32086	49304	65828	81817	1.18E+05	1.47E+05
0.32992	33029	31939	49078	65526	81441	1.17E+05	1.47E+05
0.3312	94073	31794	48854	65227	81070	1.17E+05	1.46E+05
0.33248	77352	31650	48634	64933	80704	1.16E+05	1.45E+05
0.33376	12420	31509	48416	64643	80343	1.16E+05	1.45E+05
0.33504	45496	31369	48202	64356	79987	1.15E+05	1.44E+05
0.33632	19217	31231	47990	64074	79636	1.15E+05	1.44E+05
0.3376	45299	31095	47781	63795	79290	1.14E+05	1.43E+05
0.33887	45624	30961	47575	63520	78948	1.14E+05	1.42E+05
0.34015	33941	30829	47372	63249	78611	1.13E+05	1.42E+05
0.34143	50348	30699	47172	62981	78278	1.13E+05	1.41E+05
0.34271	17202	30570	46974	62718	77950	1.12E+05	1.40E+05
0.34399	24206	30443	46779	62457	77627	1.12E+05	1.40E+05
0.34527	10186	30318	46587	62201	77308	1.11E+05	1.39E+05
0.34655	14379	30195	46398	61947	76993	1.11E+05	1.39E+05
0.34783	19443	30073	46210	61698	76683	1.10E+05	1.38E+05
0.3491	24168	29953	46026	61451	76377	1.10E+05	1.38E+05
0.35038	282.56	29835	45844	61208	76075	1.10E+05	1.37E+05
0.35166	21747	29718	45665	60969	75777	1.09E+05	1.37E+05
0.35294	7471.1	29603	45488	60732	75483	1.09E+05	1.36E+05
0.35422	20243	29489	45313	60499	75194	1.08E+05	1.36E+05
0.3555	8624.9	29377	45141	60270	74908	1.08E+05	1.35E+05
0.35678	28691	29267	44971	60043	74626	1.07E+05	1.34E+05
0.35806	32537	29158	44804	59819	74349	1.07E+05	1.34E+05
0.35934	19167	29050	44639	59599	74075	1.07E+05	1.34E+05
0.36061	16120	28944	44476	59382	73805	1.06E+05	1.33E+05
0.36189	21487	28840	44315	59167	73538	1.06E+05	1.33E+05
0.36317	32591	28737	44157	58956	73276	1.05E+05	1.32E+05
0.36445	28046	28635	44001	58748	73017	1.05E+05	1.32E+05
0.36573	27440	28535	43847	58543	72761	1.05E+05	1.31E+05
0.36701	26541	28436	43696	58340	72510	1.04E+05	1.31E+05
0.36829	24898	28339	43546	58140	72262	1.04E+05	1.30E+05
0.36957	11505	28243	43399	57944	72017	1.04E+05	1.30E+05
0.37084	21411	28149	43254	57750	71776	1.03E+05	1.29E+05
0.37212	36948	28056	43110	57558	71538	1.03E+05	1.29E+05
0.3734	33713	27964	42969	57370	71304	1.03E+05	1.29E+05
0.37468	13379	27873	42830	57184	71073	1.02E+05	1.28E+05
0.37596	18769	27784	42693	57001	70846	1.02E+05	1.28E+05
0.37724	38182	27696	42558	56821	70622	1.02E+05	1.27E+05
0.37852	39306	27609	42425	56643	70401	1.01E+05	1.27E+05
0.3798	17661	27524	42293	56468	70183	1.01E+05	1.26E+05
0.38107	18846	27440	42164	56295	69968	1.01E+05	1.26E+05
0.38235	4878.1	27357	42037	56125	69757	1.00E+05	1.26E+05
0.38363	5590.5	27275	41911	55958	69549	1.00E+05	1.25E+05
0.38491	19769	27195	41788	55793	69344	99817	1.25E+05
0.38619	35101	27116	41666	55630	69142	99527	1.25E+05
0.38747	33416	27038	41546	55470	68943	99240	1.24E+05
0.38875	41807	26961	41428	55312	68747	98958	1.24E+05
0.39003	76050	26885	41312	55157	68554	98680	1.24E+05
0.3913	46733	26811	41197	55004	68364	98407	1.23E+05
0.39258	8812.6	26737	41085	54854	68177	98138	1.23E+05
0.39386	6819	26665	40974	54706	67993	97873	1.23E+05
